currentTime,Rev,Torque%,Torque,power
2024-08-21 02:14:00+00:00,1208.432,36.16666667,795.66666674,100.68895745467748
2024-08-21 02:15:00+00:00,985.8156667,19.83333333,436.33333326,45.04458293604141
2024-08-21 02:16:00+00:00,1112.586,67.16666667,1477.66666674,172.16248793959662
2024-08-21 02:17:00+00:00,1117.632,42.5,935.0,109.43063051742014
2024-08-21 02:18:00+00:00,1067.215333,23.66666667,520.66666674,58.188919619964736
2024-08-21 02:19:00+00:00,870.6103333,27.16666667,597.66666674,54.48931083250201
2024-08-21 02:20:00+00:00,1213.848,35.0,770.0,97.87764129307908
2024-08-21 02:21:00+00:00,1091.502,25.83333333,568.33333326,64.96151235378055
2024-08-21 02:22:00+00:00,842.5696667,26.66666667,586.66666674,51.76374580954853
2024-08-21 02:23:00+00:00,1280.824,62.16666667,1367.66666674,183.44174868949491
2024-08-21 02:24:00+00:00,1261.428,4.666666667,102.66666667400001,13.561895427858639
2024-08-21 02:25:00+00:00,1236.327333,29.5,649.0,84.02463417391851
2024-08-21 02:26:00+00:00,1177.089333,25.16666667,553.66666674,68.24742415227502
2024-08-21 02:27:00+00:00,1165.161333,22.66666667,498.66666674,60.84499577366353
2024-08-21 02:28:00+00:00,1168.711,14.16666667,311.66666674,38.143975134551454
2024-08-21 02:29:00+00:00,1104.469333,22.83333333,502.33333326,58.099731030477514
2024-08-21 02:30:00+00:00,999.873,27.83333333,612.33333326,64.11523011390113
2024-08-21 02:31:00+00:00,1143.969667,29.0,638.0,76.42996319583636
2024-08-21 02:32:00+00:00,1092.302,1.0,22.0,2.5164822552438397
2024-08-21 02:33:00+00:00,797.6806667,15.16666667,333.66666674,27.87214237491019
2024-08-21 02:34:00+00:00,1268.185667,30.83333333,678.3333332599999,90.08541052105036
2024-08-21 02:35:00+00:00,1069.948333,38.5,847.0,94.90185019331261
2024-08-21 02:36:00+00:00,1123.411333,18.33333333,403.33333326,47.44947143360769
2024-08-21 02:37:00+00:00,1070.581333,25.16666667,553.66666674,62.072109800317925
2024-08-21 02:38:00+00:00,1105.569667,31.0,682.0,78.95851139811296
2024-08-21 02:39:00+00:00,1095.71,21.33333333,469.33333326,53.85245270190639
2024-08-21 02:40:00+00:00,1035.94,30.66666667,674.6666667400001,73.19009631518917
2024-08-21 02:41:00+00:00,1117.602667,20.16666667,443.66666674,51.924544208227225
2024-08-21 02:42:00+00:00,1053.730667,15.5,341.0,37.628114882452124
2024-08-21 02:43:00+00:00,1022.17,26.5,583.0,62.405109275025396
2024-08-21 02:44:00+00:00,1213.836333,26.66666667,586.66666674,74.5727242257563
2024-08-21 02:45:00+00:00,1171.498333,32.66666667,718.66666674,88.165289819
2024-08-21 02:46:00+00:00,1030.586667,36.0,792.0,85.47481388834785
2024-08-21 02:47:00+00:00,1068.752667,19.5,429.0,48.01345587037794
2024-08-21 02:48:00+00:00,773.6526667,6.0,132.0,10.69420292632968
2024-08-21 02:49:00+00:00,947.569,21.66666667,476.66666674,47.29923206268052
2024-08-21 02:50:00+00:00,1030.94,39.66666667,872.66666674,94.2128714574823
2024-08-21 02:51:00+00:00,1067.934667,44.66666667,982.66666674,109.89536400751699
2024-08-21 02:52:00+00:00,847.6103333,15.0,330.0,29.291299884703594
2024-08-21 02:53:00+00:00,807.1023333,30.66666667,674.6666667400001,57.02250855304448
2024-08-21 02:54:00+00:00,1602.911,31.16666667,685.6666667400001,115.09352962530032
2024-08-21 02:55:00+00:00,1900.093667,22.16666667,487.66666674,97.0345831715072
2024-08-21 02:56:00+00:00,1839.394333,25.16666667,553.66666674,106.64774686862447
2024-08-21 02:57:00+00:00,918.9276667,17.16666667,377.66666674,36.34280511218149
2024-08-21 02:58:00+00:00,1263.465333,16.5,363.0,48.028433066193344
2024-08-21 02:59:00+00:00,1863.036667,17.83333333,392.33333326,76.54292833503092
2024-08-21 03:00:00+00:00,1991.006667,15.83333333,348.33333326,72.626683511775
2024-08-21 03:01:00+00:00,1429.789333,18.66666667,410.66666674,61.48794356900693
2024-08-21 03:02:00+00:00,1344.185667,21.0,462.0,65.03238752097012
2024-08-21 03:03:00+00:00,902.3096667,7.666666667,168.666666674,15.937248153269552
