locationTime,accumulated_usage
2024-11-02 16:45:00,229999.0
2024-11-02 16:46:00,229999.0
2024-11-02 16:47:00,229999.0
2024-11-02 17:36:00,229999.0
2024-11-02 17:37:00,229999.0
2024-11-02 17:43:00,229999.0
2024-11-02 17:44:00,229999.5
2024-11-02 17:49:00,229999.5
2024-11-02 17:50:00,230000.0
2024-11-02 17:51:00,230000.0
2024-11-02 17:52:00,230000.5
2024-11-02 17:53:00,230000.5
2024-11-02 17:54:00,230000.5
2024-11-02 17:55:00,230000.5
2024-11-02 17:56:00,230001.0
2024-11-02 17:57:00,230001.0
2024-11-02 17:58:00,230001.5
2024-11-02 17:59:00,230001.5
2024-11-02 18:00:00,230001.5
2024-11-02 18:01:00,230001.5
2024-11-02 18:02:00,230002.0
2024-11-02 18:03:00,230002.0
2024-11-02 18:04:00,230002.0
2024-11-02 18:05:00,230002.0
2024-11-02 18:06:00,230002.5
2024-11-02 18:07:00,230002.5
2024-11-02 18:08:00,230002.5
2024-11-02 18:09:00,230002.5
2024-11-02 18:10:00,230003.0
2024-11-02 18:11:00,230003.0
2024-11-02 18:15:00,230003.0
2024-11-02 18:16:00,230003.5
2024-11-02 18:17:00,230003.5
2024-11-02 18:18:00,230004.5
2024-11-02 18:19:00,230005.0
2024-11-02 18:20:00,230006.0
2024-11-02 18:21:00,230007.5
2024-11-02 18:22:00,230008.0
2024-11-02 18:23:00,230008.5
2024-11-02 18:24:00,230009.5
2024-11-02 18:25:00,230010.5
2024-11-02 18:26:00,230011.5
2024-11-02 18:27:00,230012.5
2024-11-02 18:28:00,230012.5
2024-11-02 18:29:00,230014.0
2024-11-02 18:30:00,230014.5
2024-11-02 18:31:00,230015.5
2024-11-02 18:32:00,230016.5
2024-11-02 18:33:00,230017.0
2024-11-02 18:34:00,230018.5
2024-11-02 18:35:00,230019.5
2024-11-02 18:36:00,230020.5
2024-11-02 18:37:00,230021.0
2024-11-02 18:38:00,230022.0
2024-11-02 18:39:00,230023.0
2024-11-02 18:40:00,230023.5
2024-11-02 18:41:00,230025.5
2024-11-02 18:42:00,230027.0
2024-11-02 18:43:00,230027.5
2024-11-02 18:53:00,230027.5
2024-11-02 18:54:00,230028.0
2024-11-02 18:55:00,230028.5
2024-11-02 18:56:00,230029.5
2024-11-02 18:57:00,230030.5
2024-11-02 18:58:00,230032.0
2024-11-02 18:59:00,230033.0
2024-11-02 19:00:00,230034.5
2024-11-02 19:01:00,230036.5
2024-11-02 19:02:00,230037.0
2024-11-02 19:03:00,230037.0
2024-11-02 19:19:00,230037.5
2024-11-02 19:20:00,230038.5
2024-11-02 19:21:00,230040.0
2024-11-02 19:22:00,230041.5
2024-11-02 19:23:00,230042.5
2024-11-02 19:24:00,230044.5
2024-11-02 19:25:00,230046.5
2024-11-02 19:26:00,230048.0
2024-11-02 19:27:00,230050.0
2024-11-02 19:28:00,230051.5
2024-11-02 19:29:00,230053.5
2024-11-02 19:30:00,230055.0
2024-11-02 19:31:00,230057.0
2024-11-02 19:32:00,230058.5
2024-11-02 19:33:00,230058.5
2024-11-02 19:34:00,230058.5
2024-11-02 19:35:00,230058.5
2024-11-02 19:36:00,230059.0
2024-11-02 19:37:00,230059.0
2024-11-02 19:38:00,230059.0
2024-11-02 19:39:00,230059.5
2024-11-02 19:40:00,230059.5
2024-11-02 19:41:00,230059.5
2024-11-02 20:07:00,230060.0
2024-11-02 20:08:00,230060.0
2024-11-02 20:09:00,230061.0
2024-11-02 20:10:00,230061.0
2024-11-02 20:11:00,230061.0
2024-11-02 20:12:00,230061.5
2024-11-02 20:13:00,230061.5
2024-11-02 20:14:00,230061.5
2024-11-02 20:15:00,230061.5
2024-11-02 20:16:00,230062.0
2024-11-02 20:17:00,230062.0
2024-11-02 20:18:00,230062.5
2024-11-02 20:19:00,230062.5
2024-11-02 20:20:00,230063.0
2024-11-02 20:21:00,230063.0
2024-11-02 20:22:00,230063.5
2024-11-02 20:23:00,230063.5
2024-11-02 20:24:00,230064.0
2024-11-02 20:25:00,230065.0
2024-11-02 20:26:00,230065.5
2024-11-02 20:27:00,230066.5
2024-11-02 20:28:00,230067.5
2024-11-02 20:29:00,230068.5
2024-11-02 20:30:00,230069.5
2024-11-02 20:31:00,230070.0
2024-11-02 20:32:00,230071.5
2024-11-02 20:33:00,230072.5
2024-11-02 20:34:00,230073.0
2024-11-02 20:35:00,230073.5
2024-11-02 20:36:00,230074.0
2024-11-02 20:37:00,230075.0
2024-11-02 20:38:00,230076.0
2024-11-02 20:39:00,230076.5
2024-11-02 20:40:00,230077.0
2024-11-02 20:41:00,230078.0
2024-11-02 20:42:00,230078.5
2024-11-02 20:43:00,230079.0
2024-11-02 20:44:00,230080.0
2024-11-02 20:45:00,230081.0
2024-11-02 20:46:00,230082.0
2024-11-02 20:47:00,230082.5
2024-11-02 20:48:00,230083.0
2024-11-02 20:49:00,230084.0
2024-11-02 20:50:00,230085.0
2024-11-02 20:51:00,230086.5
2024-11-02 20:52:00,230086.5
2024-11-02 20:53:00,230087.5
2024-11-02 20:54:00,230088.5
2024-11-02 20:55:00,230089.0
2024-11-02 20:56:00,230090.0
2024-11-02 20:57:00,230091.0
2024-11-02 20:58:00,230091.5
2024-11-02 20:59:00,230092.5
2024-11-02 21:00:00,230093.5
2024-11-02 21:01:00,230094.0
2024-11-02 21:02:00,230095.0
2024-11-02 21:03:00,230096.0
2024-11-02 21:04:00,230097.0
2024-11-02 21:05:00,230098.0
2024-11-02 21:06:00,230099.0
2024-11-02 21:07:00,230099.0
2024-11-02 21:08:00,230099.5
2024-11-02 21:09:00,230100.5
2024-11-02 21:10:00,230101.5
2024-11-02 21:11:00,230101.5
2024-11-02 21:12:00,230102.0
2024-11-02 21:13:00,230103.0
2024-11-02 21:14:00,230104.0
2024-11-02 21:15:00,230105.5
2024-11-02 21:16:00,230105.5
2024-11-02 21:17:00,230106.0
2024-11-02 21:18:00,230107.5
2024-11-02 21:19:00,230108.0
2024-11-02 21:20:00,230108.5
2024-11-02 21:21:00,230110.0
2024-11-02 21:22:00,230112.0
2024-11-02 21:23:00,230113.0
2024-11-02 21:24:00,230114.5
2024-11-02 21:25:00,230116.0
2024-11-02 21:26:00,230117.5
2024-11-02 21:27:00,230119.0
2024-11-02 21:28:00,230120.5
2024-11-02 21:29:00,230122.5
2024-11-02 21:30:00,230124.0
2024-11-02 21:31:00,230125.5
2024-11-02 21:32:00,230127.5
2024-11-02 21:33:00,230129.5
2024-11-02 21:34:00,230131.0
2024-11-02 21:35:00,230133.0
2024-11-02 21:36:00,230135.0
2024-11-02 21:37:00,230136.5
2024-11-02 21:38:00,230138.0
2024-11-02 21:39:00,230138.0
2024-11-02 21:40:00,230138.0
2024-11-02 21:41:00,230138.0
2024-11-02 21:42:00,230138.0
2024-11-02 21:43:00,230138.0
2024-11-02 21:44:00,230138.0
2024-11-02 21:45:00,230138.5
2024-11-02 21:46:00,230139.0
2024-11-02 21:47:00,230139.5
2024-11-02 21:48:00,230140.5
2024-11-02 21:49:00,230142.0
2024-11-02 21:50:00,230143.0
2024-11-02 21:51:00,230144.0
2024-11-02 21:52:00,230144.5
2024-11-02 21:53:00,230145.5
2024-11-02 21:54:00,230145.5
2024-11-02 21:55:00,230146.5
2024-11-02 21:56:00,230148.0
2024-11-02 21:57:00,230149.0
2024-11-02 21:58:00,230150.0
2024-11-02 21:59:00,230151.5
2024-11-02 22:00:00,230152.5
2024-11-02 22:01:00,230153.0
2024-11-02 22:02:00,230154.5
2024-11-02 22:03:00,230155.5
2024-11-02 22:04:00,230157.5
2024-11-02 22:05:00,230158.5
2024-11-02 22:06:00,230159.0
2024-11-02 22:07:00,230159.5
2024-11-02 22:08:00,230160.5
2024-11-02 22:09:00,230162.0
2024-11-02 22:10:00,230163.0
2024-11-02 22:11:00,230164.0
2024-11-02 22:12:00,230164.5
2024-11-02 22:13:00,230165.5
2024-11-02 22:14:00,230166.5
2024-11-02 22:15:00,230166.5
2024-11-02 22:16:00,230167.5
2024-11-02 22:17:00,230169.0
2024-11-02 22:18:00,230169.0
2024-11-02 22:19:00,230170.5
2024-11-02 22:20:00,230171.0
2024-11-02 22:21:00,230171.5
2024-11-02 22:22:00,230172.5
2024-11-02 22:23:00,230173.0
2024-11-02 22:24:00,230173.5
2024-11-02 22:25:00,230173.5
2024-11-02 22:26:00,230174.5
2024-11-02 22:27:00,230176.0
2024-11-02 22:28:00,230177.0
2024-11-02 22:29:00,230177.5
2024-11-02 22:30:00,230179.0
2024-11-02 22:31:00,230179.5
2024-11-02 22:32:00,230180.0
2024-11-02 22:33:00,230181.0
2024-11-02 22:34:00,230181.5
2024-11-02 22:35:00,230182.0
2024-11-02 22:36:00,230182.0
2024-11-02 22:37:00,230183.0
2024-11-02 22:38:00,230183.5
2024-11-02 22:39:00,230184.5
2024-11-02 22:40:00,230185.0
2024-11-02 22:41:00,230185.5
2024-11-02 22:42:00,230186.0
2024-11-02 22:43:00,230188.0
2024-11-02 22:44:00,230189.5
2024-11-02 22:45:00,230190.5
2024-11-02 22:46:00,230191.0
2024-11-02 22:47:00,230192.5
2024-11-02 22:48:00,230194.5
2024-11-02 22:49:00,230196.0
2024-11-02 22:50:00,230198.0
2024-11-02 22:51:00,230199.5
2024-11-02 22:52:00,230201.0
2024-11-02 22:53:00,230202.5
2024-11-02 22:54:00,230204.0
2024-11-02 22:55:00,230206.0
2024-11-02 22:56:00,230207.5
2024-11-02 22:57:00,230207.5
2024-11-02 22:58:00,230207.5
2024-11-02 22:59:00,230207.5
2024-11-02 23:00:00,230207.5
2024-11-02 23:01:00,230207.5
2024-11-02 23:02:00,230207.5
2024-11-02 23:03:00,230207.5
2024-11-02 23:04:00,230207.5
2024-11-02 23:05:00,230207.5
2024-11-02 23:06:00,230209.0
2024-11-02 23:07:00,230210.0
2024-11-02 23:08:00,230211.0
2024-11-02 23:09:00,230211.5
2024-11-02 23:10:00,230212.0
2024-11-02 23:11:00,230212.5
2024-11-02 23:12:00,230212.5
2024-11-02 23:13:00,230213.0
2024-11-02 23:14:00,230213.0
2024-11-02 23:15:00,230213.5
2024-11-02 23:16:00,230214.0
2024-11-02 23:17:00,230215.0
2024-11-02 23:18:00,230216.5
2024-11-02 23:19:00,230217.5
2024-11-02 23:20:00,230218.5
2024-11-02 23:21:00,230219.5
2024-11-02 23:22:00,230220.0
2024-11-02 23:23:00,230221.0
2024-11-02 23:24:00,230222.0
2024-11-02 23:25:00,230223.0
2024-11-02 23:26:00,230224.0
2024-11-02 23:27:00,230224.0
2024-11-02 23:28:00,230224.5
2024-11-02 23:29:00,230224.5
2024-11-02 23:30:00,230224.5
2024-11-02 23:31:00,230224.5
2024-11-02 23:32:00,230225.0
2024-11-02 23:33:00,230225.0
2024-11-02 23:34:00,230225.0
2024-11-03 08:41:00,230225.0
2024-11-03 08:42:00,230225.0
2024-11-03 08:43:00,230225.5
2024-11-03 08:44:00,230225.5
2024-11-03 08:45:00,230226.0
2024-11-03 08:46:00,230226.0
2024-11-03 08:47:00,230226.0
2024-11-03 08:48:00,230226.0
2024-11-03 08:49:00,230226.5
2024-11-03 08:50:00,230226.5
2024-11-03 08:51:00,230226.5
2024-11-03 08:52:00,230227.0
2024-11-03 08:53:00,230227.0
2024-11-03 08:54:00,230227.0
2024-11-03 08:55:00,230227.5
2024-11-03 08:56:00,230228.0
2024-11-03 08:57:00,230229.0
2024-11-03 08:58:00,230230.5
2024-11-03 08:59:00,230232.5
2024-11-03 09:00:00,230233.5
2024-11-03 09:01:00,230234.5
2024-11-03 09:02:00,230236.5
2024-11-03 09:03:00,230238.0
2024-11-03 09:04:00,230240.0
2024-11-03 09:05:00,230241.5
2024-11-03 09:06:00,230242.5
2024-11-03 09:07:00,230244.5
2024-11-03 09:08:00,230246.5
2024-11-03 09:09:00,230249.0
2024-11-03 09:10:00,230251.0
2024-11-03 09:11:00,230253.0
2024-11-03 09:12:00,230255.0
2024-11-03 09:13:00,230257.0
2024-11-03 09:14:00,230258.5
2024-11-03 09:15:00,230258.5
2024-11-03 09:16:00,230259.0
2024-11-03 09:17:00,230259.0
2024-11-03 09:18:00,230259.0
2024-11-03 09:19:00,230259.0
2024-11-03 09:20:00,230259.0
2024-11-03 09:21:00,230259.0
2024-11-03 09:22:00,230259.0
2024-11-03 09:23:00,230259.0
2024-11-03 09:24:00,230259.0
2024-11-03 09:25:00,230259.0
2024-11-03 09:26:00,230259.0
2024-11-03 09:27:00,230259.0
2024-11-03 09:28:00,230259.0
2024-11-03 09:29:00,230259.5
2024-11-03 09:30:00,230259.5
2024-11-03 09:31:00,230259.5
2024-11-03 09:32:00,230259.5
2024-11-03 09:33:00,230261.0
2024-11-03 09:34:00,230261.0
2024-11-03 09:35:00,230261.5
2024-11-03 09:36:00,230261.5
2024-11-03 09:37:00,230261.5
2024-11-03 09:38:00,230261.5
2024-11-03 09:39:00,230262.0
2024-11-03 09:40:00,230262.0
2024-11-03 09:46:00,230262.0
2024-11-03 09:47:00,230262.0
2024-11-03 09:56:00,230262.0
2024-11-03 09:57:00,230262.5
2024-11-03 09:58:00,230263.0
2024-11-03 09:59:00,230263.5
2024-11-03 10:00:00,230265.5
2024-11-03 10:01:00,230265.5
2024-11-03 10:02:00,230266.0
2024-11-03 10:03:00,230266.5
2024-11-03 10:04:00,230267.5
2024-11-03 10:05:00,230268.5
2024-11-03 10:06:00,230270.0
2024-11-03 10:07:00,230270.5
2024-11-03 10:08:00,230272.0
2024-11-03 10:09:00,230273.5
2024-11-03 10:10:00,230275.0
2024-11-03 10:11:00,230276.0
2024-11-03 10:12:00,230277.5
2024-11-03 10:13:00,230278.0
2024-11-03 10:14:00,230279.0
2024-11-03 10:15:00,230280.0
2024-11-03 10:16:00,230280.0
2024-11-03 10:17:00,230280.0
2024-11-03 10:18:00,230282.0
2024-11-03 10:19:00,230283.5
2024-11-03 10:20:00,230285.5
2024-11-03 10:21:00,230287.5
2024-11-03 10:22:00,230289.5
2024-11-03 10:23:00,230291.5
2024-11-03 10:24:00,230293.0
2024-11-03 10:25:00,230294.5
2024-11-03 10:26:00,230296.0
2024-11-03 10:27:00,230296.5
2024-11-03 10:28:00,230297.5
2024-11-03 10:29:00,230298.5
2024-11-03 10:30:00,230298.5
2024-11-03 10:31:00,230298.5
2024-11-03 10:32:00,230298.5
2024-11-03 10:33:00,230299.5
2024-11-03 10:34:00,230300.0
2024-11-03 10:35:00,230300.0
2024-11-03 10:36:00,230300.5
2024-11-03 10:37:00,230301.0
2024-11-03 10:38:00,230301.5
2024-11-03 10:39:00,230302.0
2024-11-03 10:40:00,230302.5
2024-11-03 10:41:00,230304.5
2024-11-03 10:42:00,230306.5
2024-11-03 10:43:00,230308.5
2024-11-03 10:44:00,230309.5
2024-11-03 10:45:00,230310.5
2024-11-03 10:46:00,230311.5
2024-11-03 10:47:00,230313.5
2024-11-03 10:48:00,230314.5
2024-11-03 10:49:00,230315.5
2024-11-03 10:50:00,230317.5
2024-11-03 10:51:00,230317.5
2024-11-03 10:52:00,230318.5
2024-11-03 10:53:00,230320.0
2024-11-03 10:54:00,230321.5
2024-11-03 10:55:00,230322.0
2024-11-03 10:56:00,230323.5
2024-11-03 10:57:00,230324.0
2024-11-03 10:58:00,230324.0
2024-11-03 10:59:00,230325.0
2024-11-03 11:00:00,230325.5
2024-11-03 11:01:00,230325.5
2024-11-03 11:02:00,230326.5
2024-11-03 11:03:00,230327.5
2024-11-03 11:04:00,230329.0
2024-11-03 11:05:00,230330.0
2024-11-03 11:06:00,230331.0
2024-11-03 11:07:00,230331.5
2024-11-03 11:08:00,230333.0
2024-11-03 11:09:00,230334.0
2024-11-03 11:10:00,230335.0
2024-11-03 11:11:00,230336.5
2024-11-03 11:12:00,230338.0
2024-11-03 11:13:00,230339.0
2024-11-03 11:14:00,230340.0
2024-11-03 11:15:00,230342.0
2024-11-03 11:16:00,230344.0
2024-11-03 11:17:00,230346.0
2024-11-03 11:18:00,230347.5
2024-11-03 11:19:00,230348.5
2024-11-03 11:20:00,230349.0
2024-11-03 11:21:00,230350.5
2024-11-03 11:22:00,230351.5
2024-11-03 11:23:00,230352.5
2024-11-03 11:24:00,230354.0
2024-11-03 11:25:00,230355.5
2024-11-03 11:26:00,230357.0
2024-11-03 11:27:00,230359.0
2024-11-03 11:28:00,230360.5
2024-11-03 11:29:00,230360.5
2024-11-03 11:30:00,230360.5
2024-11-03 11:31:00,230360.5
2024-11-03 11:32:00,230360.5
2024-11-03 11:33:00,230360.5
2024-11-03 11:34:00,230360.5
2024-11-03 11:35:00,230360.5
2024-11-03 11:36:00,230361.0
2024-11-03 11:37:00,230361.5
2024-11-03 11:38:00,230363.0
2024-11-03 11:39:00,230364.0
2024-11-03 11:40:00,230365.0
2024-11-03 11:41:00,230367.0
2024-11-03 11:42:00,230368.5
2024-11-03 11:43:00,230370.0
2024-11-03 11:44:00,230370.0
2024-11-03 11:45:00,230370.5
2024-11-03 11:46:00,230371.0
2024-11-03 11:47:00,230372.0
2024-11-03 11:48:00,230373.0
2024-11-03 11:49:00,230373.5
2024-11-03 11:50:00,230375.0
2024-11-03 11:51:00,230376.5
2024-11-03 11:52:00,230377.0
2024-11-03 11:53:00,230378.0
2024-11-03 11:54:00,230379.0
2024-11-03 11:55:00,230380.0
2024-11-03 11:56:00,230381.0
2024-11-03 11:57:00,230382.0
2024-11-03 11:58:00,230382.5
2024-11-03 11:59:00,230384.0
2024-11-03 12:00:00,230385.0
2024-11-03 12:01:00,230386.0
2024-11-03 12:02:00,230387.5
2024-11-03 12:03:00,230389.0
2024-11-03 12:04:00,230389.5
2024-11-03 12:05:00,230391.5
2024-11-03 12:06:00,230392.5
2024-11-03 12:07:00,230393.0
2024-11-03 12:08:00,230393.5
2024-11-03 12:09:00,230393.5
2024-11-03 12:14:00,230393.5
2024-11-03 12:15:00,230393.5
2024-11-03 12:16:00,230393.5
2024-11-03 12:17:00,230393.5
2024-11-03 12:18:00,230393.5
2024-11-03 12:19:00,230393.5
2024-11-03 12:20:00,230393.5
2024-11-03 12:21:00,230393.5
2024-11-03 12:22:00,230393.5
2024-11-03 12:23:00,230393.5
2024-11-03 12:24:00,230393.5
2024-11-03 12:25:00,230393.5
2024-11-03 12:26:00,230393.5
2024-11-03 12:27:00,230393.5
2024-11-03 12:28:00,230393.5
2024-11-03 12:29:00,230393.5
2024-11-03 12:30:00,230393.5
2024-11-03 12:31:00,230393.5
2024-11-03 12:32:00,230393.5
2024-11-03 12:33:00,230393.5
2024-11-03 12:34:00,230393.5
2024-11-03 12:35:00,230393.5
2024-11-03 12:36:00,230393.5
2024-11-03 12:37:00,230393.5
2024-11-03 12:38:00,230393.5
2024-11-03 12:39:00,230393.5
2024-11-03 12:40:00,230393.5
2024-11-03 12:41:00,230393.5
2024-11-03 12:42:00,230393.5
2024-11-03 12:43:00,230393.5
2024-11-03 12:44:00,230393.5
2024-11-03 12:45:00,230393.5
2024-11-03 12:46:00,230393.5
2024-11-03 12:47:00,230393.5
2024-11-03 12:48:00,230393.5
2024-11-03 12:49:00,230393.5
2024-11-03 12:50:00,230393.5
2024-11-03 12:51:00,230393.5
2024-11-03 12:52:00,230393.5
2024-11-03 12:53:00,230393.5
2024-11-03 12:54:00,230393.5
2024-11-03 12:55:00,230393.5
2024-11-03 12:56:00,230393.5
2024-11-03 12:57:00,230393.5
2024-11-03 12:58:00,230393.5
2024-11-03 12:59:00,230393.5
2024-11-03 13:00:00,230393.5
2024-11-03 13:01:00,230393.5
2024-11-03 13:02:00,230393.5
2024-11-03 13:03:00,230393.5
2024-11-03 13:04:00,230393.5
2024-11-03 13:05:00,230393.5
2024-11-03 13:06:00,230393.5
2024-11-03 13:07:00,230393.5
2024-11-03 13:08:00,230393.5
2024-11-03 13:09:00,230393.5
2024-11-03 13:10:00,230393.5
2024-11-03 13:11:00,230393.5
2024-11-03 13:12:00,230393.5
2024-11-03 13:13:00,230393.5
2024-11-03 13:14:00,230393.5
2024-11-03 13:15:00,230393.5
2024-11-03 13:16:00,230393.5
2024-11-03 13:17:00,230393.5
2024-11-03 13:18:00,230393.5
2024-11-03 13:19:00,230393.5
2024-11-03 13:20:00,230393.5
2024-11-03 13:21:00,230393.5
2024-11-03 13:22:00,230393.5
2024-11-03 13:23:00,230393.5
2024-11-03 13:24:00,230393.5
2024-11-03 13:25:00,230393.5
2024-11-03 13:26:00,230393.5
2024-11-03 13:27:00,230393.5
2024-11-03 13:28:00,230393.5
2024-11-03 13:29:00,230393.5
2024-11-03 13:30:00,230393.5
2024-11-03 13:31:00,230393.5
2024-11-03 13:32:00,230393.5
2024-11-03 13:33:00,230393.5
2024-11-03 13:34:00,230393.5
2024-11-03 13:35:00,230393.5
2024-11-03 13:36:00,230393.5
2024-11-03 13:37:00,230393.5
2024-11-03 13:38:00,230393.5
2024-11-03 13:39:00,230393.5
2024-11-03 13:40:00,230393.5
2024-11-03 13:41:00,230393.5
2024-11-03 13:42:00,230393.5
2024-11-03 13:43:00,230393.5
2024-11-03 13:44:00,230393.5
2024-11-03 13:45:00,230393.5
2024-11-03 13:46:00,230393.5
2024-11-03 13:47:00,230393.5
2024-11-03 13:48:00,230393.5
2024-11-03 13:49:00,230393.5
2024-11-03 13:50:00,230393.5
2024-11-03 13:51:00,230393.5
2024-11-03 13:52:00,230393.5
2024-11-03 13:53:00,230393.5
2024-11-03 13:54:00,230393.5
2024-11-03 13:55:00,230393.5
2024-11-03 13:56:00,230393.5
2024-11-03 13:57:00,230393.5
2024-11-03 13:58:00,230393.5
2024-11-03 13:59:00,230393.5
2024-11-03 14:00:00,230393.5
2024-11-03 14:01:00,230393.5
2024-11-03 14:02:00,230393.5
2024-11-03 14:03:00,230393.5
2024-11-03 14:04:00,230393.5
2024-11-03 14:05:00,230393.5
2024-11-03 14:06:00,230393.5
2024-11-03 14:07:00,230393.5
2024-11-03 14:08:00,230393.5
2024-11-03 14:09:00,230393.5
2024-11-03 14:10:00,230393.5
2024-11-03 14:11:00,230393.5
2024-11-03 14:12:00,230393.5
2024-11-03 14:13:00,230393.5
2024-11-03 14:14:00,230393.5
2024-11-03 14:15:00,230393.5
2024-11-03 14:16:00,230393.5
2024-11-03 14:17:00,230393.5
2024-11-03 14:18:00,230393.5
2024-11-03 14:19:00,230393.5
2024-11-03 14:20:00,230393.5
2024-11-03 14:21:00,230393.5
2024-11-03 14:22:00,230393.5
2024-11-03 14:23:00,230393.5
2024-11-03 14:24:00,230393.5
2024-11-03 14:25:00,230393.5
2024-11-03 14:26:00,230393.5
2024-11-03 14:27:00,230393.5
2024-11-03 14:29:00,230394.0
2024-11-03 14:30:00,230394.0
2024-11-03 14:31:00,230395.5
2024-11-03 14:32:00,230397.0
2024-11-03 14:33:00,230398.0
2024-11-03 14:34:00,230399.0
2024-11-03 14:35:00,230400.5
2024-11-03 14:36:00,230402.0
2024-11-03 14:37:00,230403.0
2024-11-03 14:38:00,230404.5
2024-11-03 14:39:00,230406.0
2024-11-03 14:40:00,230407.5
2024-11-03 14:41:00,230409.0
2024-11-03 14:42:00,230410.0
2024-11-03 14:43:00,230411.5
2024-11-03 14:44:00,230413.0
2024-11-03 14:45:00,230414.0
2024-11-03 14:46:00,230415.5
2024-11-03 14:47:00,230417.0
2024-11-03 14:48:00,230419.0
2024-11-03 14:49:00,230420.5
2024-11-03 14:50:00,230422.0
2024-11-03 14:51:00,230423.5
2024-11-03 14:52:00,230425.0
2024-11-03 14:53:00,230426.5
2024-11-03 14:54:00,230427.5
2024-11-03 14:55:00,230429.5
2024-11-03 14:56:00,230431.0
2024-11-03 14:57:00,230433.0
2024-11-03 14:58:00,230435.0
2024-11-03 14:59:00,230437.0
2024-11-03 15:00:00,230438.5
2024-11-03 15:01:00,230440.5
2024-11-03 15:02:00,230442.5
2024-11-03 15:03:00,230444.5
2024-11-03 15:04:00,230446.5
2024-11-03 15:05:00,230448.5
2024-11-03 15:06:00,230450.5
2024-11-03 15:07:00,230452.5
2024-11-03 15:08:00,230454.5
2024-11-03 15:09:00,230456.0
2024-11-03 15:10:00,230458.0
2024-11-03 15:11:00,230460.5
2024-11-03 15:12:00,230462.0
2024-11-03 15:13:00,230464.0
2024-11-03 15:14:00,230466.0
2024-11-03 15:15:00,230467.5
2024-11-03 15:16:00,230469.0
2024-11-03 15:17:00,230470.5
2024-11-03 15:18:00,230472.0
2024-11-03 15:19:00,230473.5
2024-11-03 15:20:00,230474.5
2024-11-03 15:21:00,230474.5
2024-11-03 15:22:00,230474.5
2024-11-03 15:23:00,230474.5
2024-11-03 15:24:00,230474.5
2024-11-03 15:25:00,230474.5
2024-11-03 15:26:00,230474.5
2024-11-03 15:27:00,230474.5
2024-11-03 15:28:00,230475.0
2024-11-03 15:29:00,230475.0
2024-11-03 15:30:00,230475.0
2024-11-03 15:31:00,230475.0
2024-11-03 15:32:00,230475.0
2024-11-03 15:33:00,230475.0
2024-11-03 15:34:00,230475.5
2024-11-03 15:35:00,230477.0
2024-11-03 15:36:00,230477.5
2024-11-03 15:37:00,230478.5
2024-11-03 15:38:00,230479.0
2024-11-03 15:39:00,230479.5
2024-11-03 15:40:00,230480.5
2024-11-03 15:41:00,230481.5
2024-11-03 15:42:00,230482.0
2024-11-03 15:43:00,230483.0
2024-11-03 15:44:00,230483.5
2024-11-03 15:45:00,230484.5
2024-11-03 15:46:00,230485.5
2024-11-03 15:47:00,230486.5
2024-11-03 15:48:00,230487.5
2024-11-03 15:49:00,230488.0
2024-11-03 15:50:00,230489.0
2024-11-03 15:51:00,230490.0
2024-11-03 15:52:00,230491.0
2024-11-03 15:53:00,230491.5
2024-11-03 15:54:00,230492.5
2024-11-03 15:55:00,230492.5
2024-11-03 15:56:00,230493.0
2024-11-03 15:57:00,230493.0
2024-11-03 15:58:00,230493.5
2024-11-03 15:59:00,230493.5
2024-11-03 16:00:00,230493.5
2024-11-03 16:01:00,230493.5
2024-11-03 16:07:00,230493.5
2024-11-03 16:08:00,230494.0
2024-11-03 16:09:00,230494.5
2024-11-03 16:10:00,230495.5
2024-11-03 16:11:00,230496.0
2024-11-03 16:12:00,230497.0
2024-11-03 16:13:00,230497.5
2024-11-03 16:14:00,230498.5
2024-11-03 16:15:00,230499.0
2024-11-03 16:16:00,230500.0
2024-11-03 16:17:00,230501.0
2024-11-03 16:18:00,230502.0
2024-11-03 16:19:00,230503.5
2024-11-03 16:20:00,230505.0
2024-11-03 16:21:00,230505.5
2024-11-03 16:22:00,230506.0
2024-11-03 16:23:00,230507.0
2024-11-03 16:24:00,230507.5
2024-11-03 16:25:00,230508.0
2024-11-03 16:26:00,230509.0
2024-11-03 16:27:00,230510.0
2024-11-03 16:28:00,230511.0
2024-11-03 16:29:00,230512.0
2024-11-03 16:30:00,230513.0
2024-11-03 16:31:00,230513.5
2024-11-03 16:32:00,230513.5
2024-11-03 16:44:00,230513.5
2024-11-03 16:45:00,230513.5
2024-11-03 16:46:00,230514.0
2024-11-03 16:47:00,230515.0
2024-11-03 16:48:00,230516.5
2024-11-03 16:49:00,230517.5
2024-11-03 16:50:00,230519.5
2024-11-03 16:51:00,230521.0
2024-11-03 16:52:00,230522.0
2024-11-03 16:53:00,230524.0
2024-11-03 16:54:00,230525.5
2024-11-03 16:55:00,230527.5
2024-11-03 16:56:00,230529.5
2024-11-03 16:57:00,230531.0
2024-11-03 16:58:00,230533.0
2024-11-03 16:59:00,230534.5
2024-11-03 17:00:00,230535.5
2024-11-03 17:01:00,230537.0
2024-11-03 17:02:00,230538.5
2024-11-03 17:03:00,230540.0
2024-11-03 17:04:00,230542.0
2024-11-03 17:05:00,230544.0
2024-11-03 17:06:00,230546.0
2024-11-03 17:07:00,230547.0
2024-11-03 17:08:00,230548.0
2024-11-03 17:09:00,230549.5
2024-11-03 17:10:00,230551.5
